Division,Event_Unique_Id,Homicide_Type,Hood_ID,Neighbourhood,ObjectId,Occurrence_Date,Occurrence_year,_id,geometry
D14,GO-20182320758,Shooting,77,Waterfront Communities-The Island (77),1014,2018-12-19T00:00:00,2018,1014,"{'type': 'Point', 'coordinates': (-79.39760717, 43.64495335000001)}"
D23,GO-20182339244,Shooting,2,Mount Olive-Silverstone-Jamestown (2),1015,2018-12-21T00:00:00,2018,1015,"{'type': 'Point', 'coordinates': (-79.58578825, 43.75097753)}"
D41,GO-201930365,Stabbing,124,Kennedy Park (124),1016,2019-01-06T00:00:00,2019,1016,"{'type': 'Point', 'coordinates': (-79.25243361, 43.72779384)}"
D23,GO-201954928,Shooting,4,Rexdale-Kipling (4),1017,2019-01-09T00:00:00,2019,1017,"{'type': 'Point', 'coordinates': (-79.55989938, 43.7228525)}"
D41,GO-201945560,Stabbing,120,Clairlea-Birchmount (120),1018,2019-01-08T00:00:00,2019,1018,"{'type': 'Point', 'coordinates': (-79.26976822, 43.71108054)}"
D41,GO-201969065,Shooting,126,Dorset Park (126),1019,2019-01-12T00:00:00,2019,1019,"{'type': 'Point', 'coordinates': (-79.28720757, 43.76957807000001)}"
D12,GO-2019146683,Stabbing,111,Rockcliffe-Smythe (111),1020,2019-01-24T00:00:00,2019,1020,"{'type': 'Point', 'coordinates': (-79.48606292, 43.66950439)}"
D51,GO-2019244561,Shooting,73,Moss Park (73),1021,2019-02-08T00:00:00,2019,1021,"{'type': 'Point', 'coordinates': (-79.36442266, 43.65561541)}"
D43,GO-2019272774,Shooting,136,West Hill (136),1022,2019-02-12T00:00:00,2019,1022,"{'type': 'Point', 'coordinates': (-79.19485322, 43.76649368)}"
D23,GO-2019281405,Shooting,4,Rexdale-Kipling (4),1023,2019-02-13T00:00:00,2019,1023,"{'type': 'Point', 'coordinates': (-79.55594468, 43.71694966)}"
D22,GO-2019258675,Shooting,17,Mimico (includes Humber Bay Shores) (17),1024,2019-02-10T00:00:00,2019,1024,"{'type': 'Point', 'coordinates': (-79.47893413, 43.62369402)}"
D23,GO-2019349242,Shooting,2,Mount Olive-Silverstone-Jamestown (2),1025,2019-02-24T00:00:00,2019,1025,"{'type': 'Point', 'coordinates': (-79.58033521, 43.73496126)}"
D53,GO-2019400418,Other,104,Mount Pleasant West (104),1026,2019-03-04T00:00:00,2019,1026,"{'type': 'Point', 'coordinates': (-79.39118625, 43.71112991)}"
D31,GO-2019449448,Shooting,26,Downsview-Roding-CFB (26),1027,2019-03-11T00:00:00,2019,1027,"{'type': 'Point', 'coordinates': (-79.48582324, 43.73817389)}"
D11,GO-2019456465,Other,91,Weston-Pellam Park (91),1028,2019-03-13T00:00:00,2019,1028,"{'type': 'Point', 'coordinates': (-79.45797855000002, 43.66874022)}"
D23,GO-2019494501,Other,7,Willowridge-Martingrove-Richview (7),1029,2019-03-18T00:00:00,2019,1029,"{'type': 'Point', 'coordinates': (-79.55422326, 43.67836082)}"
D11,GO-2019499554,Shooting,93,Dovercourt-Wallace Emerson-Junction (93),1030,2019-03-19T00:00:00,2019,1030,"{'type': 'Point', 'coordinates': (-79.44957406, 43.65871183)}"
D53,GO-2019424256,Shooting,100,Yonge-Eglinton (100),1031,2019-03-08T00:00:00,2019,1031,"{'type': 'Point', 'coordinates': (-79.40847575, 43.70459942)}"
D52,GO-2019649220,Stabbing,76,Bay Street Corridor (76),1032,2019-04-10T00:00:00,2019,1032,"{'type': 'Point', 'coordinates': (-79.3802391, 43.64865033)}"
D12,GO-2019677551,Stabbing,110,Keelesdale-Eglinton West (110),1033,2019-04-15T00:00:00,2019,1033,"{'type': 'Point', 'coordinates': (-79.47788298, 43.68865053)}"
D13,GO-2019716384,Shooting,107,Oakwood Village (107),1034,2019-04-21T00:00:00,2019,1034,"{'type': 'Point', 'coordinates': (-79.43865208, 43.69144788)}"
D43,GO-2019767371,Shooting,135,Morningside (135),1035,2019-04-28T00:00:00,2019,1035,"{'type': 'Point', 'coordinates': (-79.21296317, 43.77465518)}"
D23,GO-2019785029,Shooting,1,West Humber-Clairville (1),1036,2019-05-01T00:00:00,2019,1036,"{'type': 'Point', 'coordinates': (-79.59033164, 43.73401277)}"
D22,GO-2019766762,Other,11,Eringate-Centennial-West Deane (11),1037,2019-04-28T00:00:00,2019,1037,"{'type': 'Point', 'coordinates': (-79.5793401, 43.65580364000001)}"
D31,GO-2019798063,Shooting,21,Humber Summit (21),1038,2019-05-03T00:00:00,2019,1038,"{'type': 'Point', 'coordinates': (-79.56602556, 43.76058759)}"
D43,GO-2019819986,Stabbing,140,Guildwood (140),1039,2019-05-05T00:00:00,2019,1039,"{'type': 'Point', 'coordinates': (-79.1987031, 43.74629744)}"
D14,GO-2019928762,Other,93,Dovercourt-Wallace Emerson-Junction (93),1040,2019-05-21T00:00:00,2019,1040,"{'type': 'Point', 'coordinates': (-79.43168144, 43.66405389)}"
D52,GO-20191052988,Stabbing,76,Bay Street Corridor (76),1041,2019-06-08T00:00:00,2019,1041,"{'type': 'Point', 'coordinates': (-79.38702746, 43.66853925)}"
D51,GO-20191039892,Other,75,Church-Yonge Corridor (75),1042,2019-06-06T00:00:00,2019,1042,"{'type': 'Point', 'coordinates': (-79.37321466, 43.65372868)}"
D43,GO-20191198026,Shooting,136,West Hill (136),1043,2019-06-27T00:00:00,2019,1043,"{'type': 'Point', 'coordinates': (-79.18484133, 43.7648656)}"
D52,GO-20191213308,Shooting,77,Waterfront Communities-The Island (77),1044,2019-06-30T00:00:00,2019,1044,"{'type': 'Point', 'coordinates': (-79.39281928, 43.64732006)}"
D12,GO-20191206091,Shooting,115,Mount Dennis (115),1045,2019-06-29T00:00:00,2019,1045,"{'type': 'Point', 'coordinates': (-79.5039677, 43.68889241)}"
D12,GO-20191206091,Shooting,115,Mount Dennis (115),1046,2019-06-29T00:00:00,2019,1046,"{'type': 'Point', 'coordinates': (-79.5039677, 43.68889241)}"
D33,GO-20191191914,Stabbing,45,Parkwoods-Donalda (45),1047,2019-06-27T00:00:00,2019,1047,"{'type': 'Point', 'coordinates': (-79.32037112, 43.76077529)}"
D51,GO-20191226977,Other,73,Moss Park (73),1048,2019-07-01T00:00:00,2019,1048,"{'type': 'Point', 'coordinates': (-79.36941977, 43.65452491)}"
D14,GO-20191344279,Other,83,Dufferin Grove (83),1049,2019-07-18T00:00:00,2019,1049,"{'type': 'Point', 'coordinates': (-79.43163294, 43.66066113)}"
D12,GO-20191445359,Shooting,28,Rustic (28),1050,2019-08-02T00:00:00,2019,1050,"{'type': 'Point', 'coordinates': (-79.5047176, 43.71574209)}"
D13,GO-20191492032,Stabbing,94,Wychwood (94),1051,2019-08-07T00:00:00,2019,1051,"{'type': 'Point', 'coordinates': (-79.42766224, 43.68129997)}"
D54,GO-20191506357,Shooting,43,Victoria Village (43),1052,2019-08-09T00:00:00,2019,1052,"{'type': 'Point', 'coordinates': (-79.29974922, 43.717859100000005)}"
D11,GO-20191558069,Shooting,87,High Park-Swansea (87),1053,2019-08-16T00:00:00,2019,1053,"{'type': 'Point', 'coordinates': (-79.45003169, 43.64894777)}"
D12,GO-20191595863,Shooting,115,Mount Dennis (115),1054,2019-08-21T00:00:00,2019,1054,"{'type': 'Point', 'coordinates': (-79.5027382, 43.6920523)}"
D12,GO-20191581564,Shooting,23,Pelmo Park-Humberlea (23),1055,2019-08-19T00:00:00,2019,1055,"{'type': 'Point', 'coordinates': (-79.53601349, 43.71305284)}"
D31,GO-20191619393,Shooting,21,Humber Summit (21),1056,2019-08-25T00:00:00,2019,1056,"{'type': 'Point', 'coordinates': (-79.55801745, 43.76000003)}"
D31,GO-20191695351,Other,26,Downsview-Roding-CFB (26),1057,2019-09-04T00:00:00,2019,1057,"{'type': 'Point', 'coordinates': (-79.50622791, 43.72124427)}"
D43,GO-20191683554,Other,127,Bendale (127),1058,2019-09-03T00:00:00,2019,1058,"{'type': 'Point', 'coordinates': (-79.25152037, 43.75428255)}"
D42,GO-2019598298,Other,118,Tam O'Shanter-Sullivan (118),1059,2019-04-03T00:00:00,2019,1059,"{'type': 'Point', 'coordinates': (-79.29003911, 43.78725022)}"
D43,GO-20191745744,Stabbing,134,Highland Creek (134),1060,2019-09-11T00:00:00,2019,1060,"{'type': 'Point', 'coordinates': (-79.17470399, 43.79062861)}"
D13,GO-20191782132,Shooting,31,Yorkdale-Glen Park (31),1061,2019-09-16T00:00:00,2019,1061,"{'type': 'Point', 'coordinates': (-79.45314037, 43.70698317)}"
D42,GO-20191806337,Shooting,130,Milliken (130),1062,2019-09-19T00:00:00,2019,1062,"{'type': 'Point', 'coordinates': (-79.26036641, 43.82071496)}"
D41,GO-20191828916,Other,126,Dorset Park (126),1063,2019-09-22T00:00:00,2019,1063,"{'type': 'Point', 'coordinates': (-79.28637659, 43.7710755)}"
D22,GO-20191840069,Shooting,13,Etobicoke West Mall (13),1064,2019-09-24T00:00:00,2019,1064,"{'type': 'Point', 'coordinates': (-79.56610821, 43.65128273)}"
D51,GO-20191843578,Other,76,Bay Street Corridor (76),1065,2019-09-24T00:00:00,2019,1065,"{'type': 'Point', 'coordinates': (-79.38565257, 43.66756225)}"
D23,GO-20192390677,Other,1,West Humber-Clairville (1),1083,2019-12-11T00:00:00,2019,1066,"{'type': 'Point', 'coordinates': (-79.60269102, 43.72372827)}"
D23,GO-20191878460,Shooting,2,Mount Olive-Silverstone-Jamestown (2),1066,2019-09-29T00:00:00,2019,1067,"{'type': 'Point', 'coordinates': (-79.58950179, 43.75593284)}"
D31,GO-20191894014,Shooting,25,Glenfield-Jane Heights (25),1067,2019-10-01T00:00:00,2019,1068,"{'type': 'Point', 'coordinates': (-79.51134996, 43.75013528)}"
D31,GO-20191894014,Shooting,25,Glenfield-Jane Heights (25),1068,2019-10-01T00:00:00,2019,1069,"{'type': 'Point', 'coordinates': (-79.51134996, 43.75013528)}"
D52,GO-20191901852,Stabbing,76,Bay Street Corridor (76),1069,2019-10-02T00:00:00,2019,1070,"{'type': 'Point', 'coordinates': (-79.38476701, 43.64766165)}"
D54,GO-20191930830,Other,60,Woodbine-Lumsden (60),1070,2019-10-07T00:00:00,2019,1071,"{'type': 'Point', 'coordinates': (-79.3162282, 43.69822334)}"
D23,GO-20191981086,Shooting,2,Mount Olive-Silverstone-Jamestown (2),1071,2019-10-14T00:00:00,2019,1072,"{'type': 'Point', 'coordinates': (-79.58755582, 43.73688887)}"
D33,GO-20192006688,Shooting,48,Hillcrest Village (48),1072,2019-10-17T00:00:00,2019,1073,"{'type': 'Point', 'coordinates': (-79.35807772, 43.81114186)}"
D11,GO-20192021028,Shooting,87,High Park-Swansea (87),1073,2019-10-19T00:00:00,2019,1074,"{'type': 'Point', 'coordinates': (-79.47101519, 43.63826102)}"
D53,GO-20192067798,Other,104,Mount Pleasant West (104),1074,2019-10-26T00:00:00,2019,1075,"{'type': 'Point', 'coordinates': (-79.39083961, 43.69949369)}"
D53,GO-20192106976,Stabbing,95,Annex (95),1075,2019-10-31T00:00:00,2019,1076,"{'type': 'Point', 'coordinates': (-79.40414752, 43.66746377)}"
D22,GO-20192131648,Shooting,14,Islington-City Centre West (14),1076,2019-11-04T00:00:00,2019,1077,"{'type': 'Point', 'coordinates': (-79.55611632, 43.61421803)}"
D54,GO-20192136178,Shooting,61,Taylor-Massey (61),1077,2019-11-05T00:00:00,2019,1078,"{'type': 'Point', 'coordinates': (-79.2996563, 43.69468093)}"
D12,GO-20192150110,Shooting,113,Weston (113),1078,2019-11-07T00:00:00,2019,1079,"{'type': 'Point', 'coordinates': (-79.50420958, 43.70447479)}"
D13,GO-20192212187,Shooting,107,Oakwood Village (107),1079,2019-11-16T00:00:00,2019,1080,"{'type': 'Point', 'coordinates': (-79.44028456, 43.6914827)}"
D43,GO-20192263515,Shooting,138,Eglinton East (138),1080,2019-11-23T00:00:00,2019,1081,"{'type': 'Point', 'coordinates': (-79.24468, 43.74478793)}"
D31,GO-20192361770,Shooting,21,Humber Summit (21),1081,2019-12-07T00:00:00,2019,1082,"{'type': 'Point', 'coordinates': (-79.54266883, 43.75333712)}"
D33,GO-20192390277,Shooting,49,Bayview Woods-Steeles (49),1082,2019-12-11T00:00:00,2019,1083,"{'type': 'Point', 'coordinates': (-79.36908237, 43.79129462)}"
D31,GO-20192412908,Shooting,26,Downsview-Roding-CFB (26),1084,2019-12-15T00:00:00,2019,1084,"{'type': 'Point', 'coordinates': (-79.48248767000001, 43.72856336)}"
D41,GO-20192378461,Stabbing,119,Wexford/Maryvale (119),1085,2019-12-10T00:00:00,2019,1085,"{'type': 'Point', 'coordinates': (-79.30173229, 43.74710768)}"
D12,GO-20192452711,Other,113,Weston (113),1086,2019-12-20T00:00:00,2019,1086,"{'type': 'Point', 'coordinates': (-79.51127669, 43.69834448)}"
D14,GO-20192464487,Other,79,University (79),1087,2019-12-22T00:00:00,2019,1087,"{'type': 'Point', 'coordinates': (-79.40599871, 43.66226023)}"
D14,GO-20192470898,Stabbing,85,South Parkdale (85),1088,2019-12-23T00:00:00,2019,1088,"{'type': 'Point', 'coordinates': (-79.43657354, 43.63873271)}"
D51,GO-20192465270,Stabbing,73,Moss Park (73),1089,2019-12-22T00:00:00,2019,1089,"{'type': 'Point', 'coordinates': (-79.37099208, 43.65829436)}"
D22,GO-20192490349,Shooting,13,Etobicoke West Mall (13),1090,2019-12-27T00:00:00,2019,1090,"{'type': 'Point', 'coordinates': (-79.56478117000002, 43.639342840000005)}"
D43,GO-20192503671,Shooting,138,Eglinton East (138),1091,2019-12-29T00:00:00,2019,1091,"{'type': 'Point', 'coordinates': (-79.23969294, 43.74160962)}"
D51,GO-20205967,Shooting,72,Regent Park (72),1092,2020-01-01T00:00:00,2020,1092,"{'type': 'Point', 'coordinates': (-79.35864726, 43.66241529)}"
D42,GO-20192520736,Shooting,132,Malvern (132),1093,2019-12-31T00:00:00,2019,1093,"{'type': 'Point', 'coordinates': (-79.22671389, 43.81198024)}"
D42,GO-20192445475,Stabbing,118,Tam O'Shanter-Sullivan (118),1094,2019-12-19T00:00:00,2019,1094,"{'type': 'Point', 'coordinates': (-79.2993063, 43.78359438)}"
D43,GO-202069552,Shooting,135,Morningside (135),1095,2020-01-11T00:00:00,2020,1095,"{'type': 'Point', 'coordinates': (-79.20909342, 43.78706868)}"
D42,GO-202082425,Stabbing,118,Tam O'Shanter-Sullivan (118),1096,2020-01-13T00:00:00,2020,1096,"{'type': 'Point', 'coordinates': (-79.30466977, 43.78164141)}"
D43,GO-2020135493,Shooting,137,Woburn (137),1097,2020-01-20T00:00:00,2020,1097,"{'type': 'Point', 'coordinates': (-79.23171553, 43.77643477)}"
D13,GO-2020136609,Other,107,Oakwood Village (107),1098,2020-01-20T00:00:00,2020,1098,"{'type': 'Point', 'coordinates': (-79.43250705, 43.68513656)}"
D43,GO-2020174603,Shooting,139,Scarborough Village (139),1099,2020-01-25T00:00:00,2020,1099,"{'type': 'Point', 'coordinates': (-79.21945113, 43.73660189)}"
D14,GO-2020219180,Shooting,77,Waterfront Communities-The Island (77),1100,2020-01-31T00:00:00,2020,1100,"{'type': 'Point', 'coordinates': (-79.39924205, 43.63909783)}"
D14,GO-2020219180,Shooting,77,Waterfront Communities-The Island (77),1101,2020-01-31T00:00:00,2020,1101,"{'type': 'Point', 'coordinates': (-79.39924205, 43.63909783)}"
D54,GO-2020249293,Shooting,65,Greenwood-Coxwell (65),1102,2020-02-05T00:00:00,2020,1102,"{'type': 'Point', 'coordinates': (-79.33130898000002, 43.68170912)}"
D41,GO-2018661938,Other,119,Wexford/Maryvale (119),1103,2018-04-08T00:00:00,2018,1103,"{'type': 'Point', 'coordinates': (-79.30794316, 43.7443549)}"
D22,GO-2020271347,Shooting,13,Etobicoke West Mall (13),1104,2020-02-07T00:00:00,2020,1104,"{'type': 'Point', 'coordinates': (-79.57241116, 43.65116281)}"
D42,GO-2020372105,Other,128,Agincourt South-Malvern West (128),1105,2020-02-21T00:00:00,2020,1105,"{'type': 'Point', 'coordinates': (-79.24844472, 43.79184684)}"
D32,GO-2020390671,Stabbing,26,Downsview-Roding-CFB (26),1106,2020-02-24T00:00:00,2020,1106,"{'type': 'Point', 'coordinates': (-79.45859957, 43.73092317)}"
D42,GO-2020524758,Shooting,128,Agincourt South-Malvern West (128),1107,2020-03-13T00:00:00,2020,1107,"{'type': 'Point', 'coordinates': (-79.2703796, 43.7855734)}"
D13,GO-2020538385,Stabbing,107,Oakwood Village (107),1108,2020-03-15T00:00:00,2020,1108,"{'type': 'Point', 'coordinates': (-79.44764573, 43.69625936)}"
D41,GO-2020562795,Shooting,120,Clairlea-Birchmount (120),1109,2020-03-18T00:00:00,2020,1109,"{'type': 'Point', 'coordinates': (-79.28874946, 43.72068578)}"
D51,GO-2020580138,Shooting,76,Bay Street Corridor (76),1110,2020-03-21T00:00:00,2020,1110,"{'type': 'Point', 'coordinates': (-79.38063454, 43.65577409)}"
D12,GO-2020530236,Other,115,Mount Dennis (115),1111,2020-03-11T00:00:00,2020,1111,"{'type': 'Point', 'coordinates': (-79.48949415, 43.68699443)}"
D42,GO-2020665733,Other,117,L'Amoreaux (117),1112,2020-04-05T00:00:00,2020,1112,"{'type': 'Point', 'coordinates': (-79.31929202, 43.79699447)}"
D53,GO-2020668167,Shooting,55,Thorncliffe Park (55),1113,2020-04-05T00:00:00,2020,1113,"{'type': 'Point', 'coordinates': (-79.35162719, 43.70328132)}"
D13,GO-2020686647,Shooting,94,Wychwood (94),1114,2020-04-08T00:00:00,2020,1114,"{'type': 'Point', 'coordinates': (-79.43246523, 43.68027632)}"
D43,GO-2020648505,Other,137,Woburn (137),1115,2020-04-05T00:00:00,2020,1115,"{'type': 'Point', 'coordinates': (-79.23293774, 43.77954305)}"
D33,GO-2020717283,Other,52,Bayview Village (52),1116,2020-04-14T00:00:00,2020,1116,"{'type': 'Point', 'coordinates': (-79.37726601, 43.77240499)}"
D22,GO-2020762187,Other,17,Mimico (includes Humber Bay Shores) (17),1117,2020-04-21T00:00:00,2020,1117,"{'type': 'Point', 'coordinates': (-79.50007787, 43.61724892)}"
D31,GO-2020790951,Shooting,25,Glenfield-Jane Heights (25),1118,2020-04-26T00:00:00,2020,1118,"{'type': 'Point', 'coordinates': (-79.50684467, 43.74032482)}"
D43,GO-20192385631,Other,123,Cliffcrest (123),1119,2019-12-11T00:00:00,2019,1119,"{'type': 'Point', 'coordinates': (-79.23371656, 43.71704024)}"
D41,GO-2020828038,Shooting,119,Wexford/Maryvale (119),1120,2020-05-02T00:00:00,2020,1120,"{'type': 'Point', 'coordinates': (-79.29969685, 43.74754519)}"
D53,GO-2020893378,Other,104,Mount Pleasant West (104),1121,2020-05-14T00:00:00,2020,1121,"{'type': 'Point', 'coordinates': (-79.3904349, 43.69860218)}"
D23,GO-2020898005,Shooting,2,Mount Olive-Silverstone-Jamestown (2),1122,2020-05-14T00:00:00,2020,1122,"{'type': 'Point', 'coordinates': (-79.58376752, 43.7468156)}"
D42,GO-2020915335,Shooting,46,Pleasant View (46),1123,2020-05-17T00:00:00,2020,1123,"{'type': 'Point', 'coordinates': (-79.32412896, 43.77774265)}"
D41,GO-2020909524,Other,138,Eglinton East (138),1124,2020-05-19T00:00:00,2020,1124,"{'type': 'Point', 'coordinates': (-79.25572443, 43.74002464000001)}"
D52,GO-2020971451,Shooting,77,Waterfront Communities-The Island (77),1125,2020-05-26T00:00:00,2020,1125,"{'type': 'Point', 'coordinates': (-79.39202118, 43.64537211)}"
D23,GO-2020993900,Shooting,1,West Humber-Clairville (1),1126,2020-05-30T00:00:00,2020,1126,"{'type': 'Point', 'coordinates': (-79.59278328, 43.73908012)}"
D53,GO-20201063476,Shooting,55,Thorncliffe Park (55),1127,2020-06-09T00:00:00,2020,1127,"{'type': 'Point', 'coordinates': (-79.3509504, 43.7135987)}"
D13,GO-20201127664,Shooting,92,Corso Italia-Davenport (92),1128,2020-06-19T00:00:00,2020,1128,"{'type': 'Point', 'coordinates': (-79.44859736, 43.67673399)}"
D51,GO-20201173382,Stabbing,71,Cabbagetown-South St.James Town (71),1129,2020-06-25T00:00:00,2020,1129,"{'type': 'Point', 'coordinates': (-79.37216821, 43.66763473)}"
D42,GO-20201233592,Shooting,117,L'Amoreaux (117),1130,2020-07-04T00:00:00,2020,1130,"{'type': 'Point', 'coordinates': (-79.33308972, 43.79817569)}"
D12,GO-20201281439,Shooting,111,Rockcliffe-Smythe (111),1131,2020-07-10T00:00:00,2020,1131,"{'type': 'Point', 'coordinates': (-79.49371753, 43.67167327)}"
D43,GO-20201278229,Shooting,127,Bendale (127),1132,2020-07-10T00:00:00,2020,1132,"{'type': 'Point', 'coordinates': (-79.25417421, 43.77664804)}"
D51,GO-20201267365,Other,73,Moss Park (73),1133,2020-07-09T00:00:00,2020,1133,"{'type': 'Point', 'coordinates': (-79.3723499, 43.65817021)}"
D54,GO-20201466110,Other,59,Danforth East York (59),1134,2020-08-03T00:00:00,2020,1134,"{'type': 'Point', 'coordinates': (-79.33462869, 43.68688414)}"
D14,GO-20201486174,Stabbing,81,Trinity-Bellwoods (81),1135,2020-08-09T00:00:00,2020,1135,"{'type': 'Point', 'coordinates': (-79.42104914, 43.65018001)}"
D43,GO-20201506702,Shooting,138,Eglinton East (138),1136,2020-08-12T00:00:00,2020,1136,"{'type': 'Point', 'coordinates': (-79.24476022, 43.74416792)}"
D14,GO-20201505493,Stabbing,82,Niagara (82),1137,2020-08-11T00:00:00,2020,1137,"{'type': 'Point', 'coordinates': (-79.41546856, 43.64271687)}"
D32,GO-20201568363,Shooting,51,Willowdale East (51),1138,2020-08-20T00:00:00,2020,1138,"{'type': 'Point', 'coordinates': (-79.40850721, 43.75760637)}"
D51,GO-20201607604,Stabbing,73,Moss Park (73),1139,2020-08-26T00:00:00,2020,1139,"{'type': 'Point', 'coordinates': (-79.37099208, 43.65829436)}"
D43,GO-20201583370,Stabbing,136,West Hill (136),1140,2020-08-22T00:00:00,2020,1140,"{'type': 'Point', 'coordinates': (-79.18618517, 43.76840677)}"
D43,GO-20201583370,Stabbing,136,West Hill (136),1141,2020-08-22T00:00:00,2020,1141,"{'type': 'Point', 'coordinates': (-79.18618517, 43.76840677)}"
D31,GO-20201655784,Shooting,27,York University Heights (27),1142,2020-09-02T00:00:00,2020,1142,"{'type': 'Point', 'coordinates': (-79.4896086, 43.75117849)}"
D23,GO-20201691332,Stabbing,1,West Humber-Clairville (1),1143,2020-09-07T00:00:00,2020,1143,"{'type': 'Point', 'coordinates': (-79.58460338, 43.72786961)}"
D11,GO-20201713867,Shooting,111,Rockcliffe-Smythe (111),1144,2020-09-10T00:00:00,2020,1144,"{'type': 'Point', 'coordinates': (-79.48564049, 43.66850215)}"
D23,GO-20201730504,Stabbing,1,West Humber-Clairville (1),1145,2020-09-12T00:00:00,2020,1145,"{'type': 'Point', 'coordinates': (-79.55965099, 43.71332026)}"
D12,GO-20201728164,Stabbing,113,Weston (113),1146,2020-09-12T00:00:00,2020,1146,"{'type': 'Point', 'coordinates': (-79.52282059, 43.7043681)}"
D12,GO-20201728164,Stabbing,113,Weston (113),1147,2020-09-12T00:00:00,2020,1147,"{'type': 'Point', 'coordinates': (-79.52282059, 43.7043681)}"
D42,GO-20201786596,Shooting,132,Malvern (132),1148,2020-09-20T00:00:00,2020,1148,"{'type': 'Point', 'coordinates': (-79.20309877, 43.80316244)}"
D31,GO-20201816857,Shooting,24,Black Creek (24),1149,2020-09-24T00:00:00,2020,1149,"{'type': 'Point', 'coordinates': (-79.52249371, 43.76748998)}"
D23,GO-20201838399,Shooting,2,Mount Olive-Silverstone-Jamestown (2),1150,2020-09-27T00:00:00,2020,1150,"{'type': 'Point', 'coordinates': (-79.58812551, 43.74631642)}"
D12,GO-20201863629,Shooting,113,Weston (113),1151,2020-10-01T00:00:00,2020,1151,"{'type': 'Point', 'coordinates': (-79.50691103, 43.7045662)}"
D31,GO-20201876749,Shooting,26,Downsview-Roding-CFB (26),1152,2020-10-03T00:00:00,2020,1152,"{'type': 'Point', 'coordinates': (-79.49073588, 43.73737227)}"
D32,GO-20201908230,Shooting,32,Englemount-Lawrence (32),1153,2020-10-07T00:00:00,2020,1153,"{'type': 'Point', 'coordinates': (-79.43342311, 43.727480920000005)}"
D33,GO-20201989086,Other,47,Don Valley Village (47),1154,2020-09-28T00:00:00,2020,1154,"{'type': 'Point', 'coordinates': (-79.35469483, 43.79266025)}"
D41,GO-20202026517,Shooting,121,Oakridge (121),1155,2020-10-25T00:00:00,2020,1155,"{'type': 'Point', 'coordinates': (-79.2853427, 43.69063669)}"
D31,GO-20201838773,Shooting,24,Black Creek (24),1156,2020-09-27T00:00:00,2020,1156,"{'type': 'Point', 'coordinates': (-79.51872198, 43.76916389)}"
D31,GO-20202114189,Shooting,24,Black Creek (24),1157,2020-11-07T00:00:00,2020,1157,"{'type': 'Point', 'coordinates': (-79.51692512, 43.76197135000001)}"
D43,GO-20202177333,Stabbing,131,Rouge (131),1158,2020-11-16T00:00:00,2020,1158,"{'type': 'Point', 'coordinates': (-79.13740843, 43.79212459)}"
D14,GO-20202188906,Stabbing,80,Palmerston-Little Italy (80),1159,2020-11-18T00:00:00,2020,1159,"{'type': 'Point', 'coordinates': (-79.42439359, 43.66225003)}"
D33,GO-20202213650,Stabbing,45,Parkwoods-Donalda (45),1160,2020-11-22T00:00:00,2020,1160,"{'type': 'Point', 'coordinates': (-79.31559263, 43.75091557)}"
D13,GO-20202271563,Shooting,31,Yorkdale-Glen Park (31),1161,2020-12-02T00:00:00,2020,1161,"{'type': 'Point', 'coordinates': (-79.45335758, 43.70790796)}"
D14,GO-20202295266,Other,83,Dufferin Grove (83),1162,2020-12-06T00:00:00,2020,1162,"{'type': 'Point', 'coordinates': (-79.43532635000001, 43.65988369)}"
D52,GO-2020982844,Other,81,Trinity-Bellwoods (81),1163,2020-12-08T00:00:00,2020,1163,"{'type': 'Point', 'coordinates': (-79.4059829, 43.65231108)}"
D55,GO-20202279344,Stabbing,65,Greenwood-Coxwell (65),1164,2020-12-08T00:00:00,2020,1164,"{'type': 'Point', 'coordinates': (-79.32210676, 43.67982498)}"
D53,GO-20202381546,Other,104,Mount Pleasant West (104),1165,2020-12-18T00:00:00,2020,1165,"{'type': 'Point', 'coordinates': (-79.39146025, 43.70813555)}"
D33,GO-20202400901,Stabbing,47,Don Valley Village (47),1166,2020-12-21T00:00:00,2020,1166,"{'type': 'Point', 'coordinates': (-79.35645559, 43.78160432)}"
